"address/city","address/community","address/neighborhood","address/state","address/streetAddress","address/subdivision","address/zipcode","bathrooms","bedrooms","currency","description","latitude","livingArea","longitude","photos/0","photos/1","photos/2","photos/3","photos/4","photos/5","photos/6","photos/7","photos/8","photos/9","photos/10","photos/11","photos/12","photos/13","photos/14","photos/15","photos/16","photos/17","photos/18","photos/19","photos/20","photos/21","photos/22","photos/23","photos/24","photos/25","photos/26","photos/27","photos/28","photos/29","photos/30","photos/31","photos/32","photos/33","photos/34","photos/35","photos/36","photos/37","photos/38","photos/39","photos/40","photos/41","photos/42","photos/43","photos/44","photos/45","photos/46","photos/47","photos/48","photos/49","photos/50","photos/51","photos/52","photos/53","price","url","yearBuilt"
"Dallas",,,"TX","Rockdale Dr",,"75220","1","2","USD","FULLY FURNISHED Charming brick home in great neighborhood, centrally located, close to Love field and shopping. Two bedrooms, one bath, with office/den. Dishes, cooking utensils, towels and sheets are provided. Updated Kitchen and bath with marble and granite. Lots of windows and light. French doors from dkitchen open to large deck and fenced yard full of beautiful mature trees and landscaping. Dog door from kitchen to yard. Garage holds one car and lots of stuff. Additional parking in driveway. Refrigerator, washer and dryer, outdoor gas grill and two HD flat screen TVs included. High speed internet. Dogs must be approved by owner.

Short or long term. Minimum 31 days.","32.87663","1500","-96.85246","https://photos.zillowstatic.com/p_f/ISvk70rbxvob0f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISne5o85tnge0f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISf83cqyof8h0f0000000000.jpg","https://photos.zillowstatic.com/p_f/IS72108sk70k0f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzvynplgzrm0f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrpwb7fcrjp0f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjjuzo88jbs0f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbdsn624b3v0f0000000000.jpg","https://photos.zillowstatic.com/p_f/IS37qbovz2vx0f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv0oz5pvum01f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnulnnirme31f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfojb5cne661f0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ihzm5j6y81f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzbfn4zeypb1f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISr5dbmsaqhe1f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjzaz3m6i9h1f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbt8nlf2a1k1f0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3n6b39y1tm1f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvg4zk2utkp1f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISna2n2wplcs1f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISf40bkpld4v1f0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7yxy1jh5wx1f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnupievcdwb7f0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7iludi4xfh7f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISb5qglwixcv9f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzrvmjcdxn02f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrlta169pf32f0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2800","https://www.zillow.com/homedetails/Rockdale-Dr-Dallas-TX-75220/2105021529_zpid/","1950"
"Dallas",,,"TX","5051 Les Chateaux Dr APT 138",,"75235","2","2","USD","Utilities are included in the HOA dues. HOA dues are included in the rent. This 2 bedroom 2 bath, first floor home has lots of upgrades. The kitchen is being renovated as we speak. Covered parking space just outside your back door. Kitchen offers Stainless Steel appliances and pass through to the dining area. Spacious primary room has a walk-in closet and an attached bath with shower and tumbled marble counter. The second bedroom with two closets and an adjacent hall bath with tub. Other updates include crown moldings, double pane windows, upgraded electrical panel, full size washer & dryer included and the air handler.","32.820586","1162","-96.823797","https://photos.zillowstatic.com/p_f/ISvo6e4g2o1uqb1000000000.jpg","https://photos.zillowstatic.com/p_f/ISni42m9yftwqb1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfc2q33u7lzqb1000000000.jpg","https://photos.zillowstatic.com/p_f/IS760elwpzc2rb1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzzx13qlr45rb1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrtvpkjhjw7rb1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjntd2ddboarb1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbhr1k693gdrb1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3bpp105v7grb1000000000.jpg","https://photos.zillowstatic.com/p_f/ISv4ndjt0nzirb1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnyk11nwerlrb1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfsipigs6jorb1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7mgd0aoyarrb1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzfe1i3kq2urb1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1800","https://www.zillow.com/homedetails/5051-Les-Chateaux-Dr-APT-138-Dallas-TX-75235/2101932175_zpid/","1963"
"Dallas",,"Dallas","TX","17684 Kelly Blvd",,"75287","1.5","2","USD","See hotpads.com for pictures!","32.992158","1250","-96.866556","https://photos.zillowstatic.com/p_f/ISfgt163wwv1bu1000000000.jpg","https://photos.zillowstatic.com/p_f/IS37mk0ksnrzwu1000000000.jpg","https://photos.zillowstatic.com/p_f/ISf8joilsc1ubx1000000000.jpg","https://photos.zillowstatic.com/p_f/ISb99ujspw9ujx1000000000.jpg","https://photos.zillowstatic.com/p_f/IS337i1mlo1xjx1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvc1a41r6zsx00000000000.jpg","https://photos.zillowstatic.com/p_f/IS3zz1107c4dn10000000000.jpg","https://photos.zillowstatic.com/p_f/ISrl15y9s8det20000000000.jpg","https://photos.zillowstatic.com/p_f/IS3b1zgfybcza40000000000.jpg","https://photos.zillowstatic.com/p_f/ISzr35rkxc726c0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnikeij2uwnxg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfci20dyloqxg0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1350","https://www.zillow.com/homedetails/17684-Kelly-Blvd-Dallas-TX-75287/27338883_zpid/","1982"
"Dallas",,,"TX","6702 Hyacinth Ln",,"75252","2","3","USD","3 bedrooms and 2 bathrooms Huge backyard very quiet and safe neighborhood award-winning Plano schools -great location-close to restaurants and shopping center .","32.990665","1600","-96.789413","https://photos.zillowstatic.com/p_f/ISf44e5z6uf9081000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1750","https://www.zillow.com/homedetails/6702-Hyacinth-Ln-Dallas-TX-75252/26599051_zpid/","1954"
"Dallas",,,"TX","6156 Stapleford Cir",,"75252","2","3","USD","AMAZING! FULLY FURNISHED. English Tudor Style. Private Side Yard with Pool & Spa. Outdoor Kitchen, Covered Patio, Grill, TV, Fireplace + Yard. Bright & Open & airy with 12 foot ceilings, Luxury finishes, Tile Floors, tall baseboards, Crown Molding, Hardwood floors, skylights. Guest bedroom with 2nd full bath has a Roman Shower. 3rd Bedroom-Study-French Doors. Gourmet Island Kitchen, Gas Cooktop, Pantry, Built-In Refrigerator, Breakfast Bar,Pot Rack, opens to Big dining Area. 3 Skylights! Family Room off Kitchen-Dining, lighted Art knitch, TV-whole house wired for sound with Blt-In speakers, Gas-Logs fireplaces, Plantation Shutters. Big Master Suite, Cathedral Ceilings, Wood Floors, Window Seat, Walk-In Closet.","33.002087","1862","-96.798653","https://photos.zillowstatic.com/p_f/ISn2w8l5k4kyyf1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrtfh7vte2oig1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3b9hobhqdwig1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfs2h5s42p4jg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISr9wgm8sd0djg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISf8jgk531ntjg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbd8s09iwh7kg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnu1shp58tfkg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzbvry5tj4okg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbtorfmgvfwkg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnairw247r4lg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzrbrdjri2dlg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISb95ruzeudllg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnqyqbg26ptlg1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7eu2b3up8zlg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISr1qeaql9s4mg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvch2905dvfmg1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ua2qgso6omg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjb427xf0iwmg1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3zzd6k7k12ng1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnmvp57z3l7ng1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ar15uqn4dng1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrxmd4hi7oing1000000000.jpg","https://photos.zillowstatic.com/p_f/ISblip34ar7ong1000000000.jpg","https://photos.zillowstatic.com/p_f/ISv8e13r1brtng1000000000.jpg","https://photos.zillowstatic.com/p_f/ISn2cpkkx2jwng1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7q71k7pm22og1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrd3djug6m7og1000000000.jpg","https://photos.zillowstatic.com/p_f/ISb1zoih8q5dog1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvou0i40apiog1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfcqchrrt8oog1000000000.jpg","https://photos.zillowstatic.com/p_f/ISf8r62v9imawg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrpk6jbxtxiwg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbdgiiyodhowg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISv0cuhlgx0uwg1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfo76h88hkzwg1000000000.jpg",,,,,,,,,,,,,,,,,,,"4500","https://www.zillow.com/homedetails/6156-Stapleford-Cir-Dallas-TX-75252/80064669_zpid/","2009"
"Dallas",,,"TX","8502 Ridgelea St",,"75209","2","3","USD","This charming home located in Bluffview provides a comfortable lifestyle in the heart of Dallas. Now you can enjoy the outside while sitting in the comforts of sun room or game room. The eight-foot-tall wooden fence provides wonderful place to relax, play and keep your pet happy. Excellent topography with many large mature trees. Enjoy all this comfort in one of Dallas's premier neighborhoods. This property is surrounded by multimillion-dollar homes. Hardwood floors throughout, granite and stainless appliances, ceiling fans, full size stack w-d, travertine floors, 2 car garage.","32.855055","1600","-96.84095","https://photos.zillowstatic.com/p_f/ISn6zp7ip8crf11000000000.jpg","https://photos.zillowstatic.com/p_f/ISz3xvkgvyj3i21000000000.jpg","https://photos.zillowstatic.com/p_f/ISrxuj2arqb6i21000000000.jpg","https://photos.zillowstatic.com/p_f/IS7eydijhieea21000000000.jpg","https://photos.zillowstatic.com/p_f/ISjrs7k3ni39i21000000000.jpg","https://photos.zillowstatic.com/p_f/ISblqv1xiavbi21000000000.jpg","https://photos.zillowstatic.com/p_f/ISz7w10dda6ha21000000000.jpg","https://photos.zillowstatic.com/p_f/ISr1uph692yja21000000000.jpg","https://photos.zillowstatic.com/p_f/IS3fojjqe2nei21000000000.jpg","https://photos.zillowstatic.com/p_f/ISv8m71kauehi21000000000.jpg","https://photos.zillowstatic.com/p_f/ISn2kvid6m6ki21000000000.jpg","https://photos.zillowstatic.com/p_f/ISjvrdzz4upma21000000000.jpg","https://photos.zillowstatic.com/p_f/ISfwhj072eymi21000000000.jpg","https://photos.zillowstatic.com/p_f/ISbpp1ht0mhpa21000000000.jpg","https://photos.zillowstatic.com/p_f/IS7qf7i0y5qpi21000000000.jpg","https://photos.zillowstatic.com/p_f/IS3jnpymwd9sa21000000000.jpg","https://photos.zillowstatic.com/p_f/ISvcldggs51va21000000000.jpg","https://photos.zillowstatic.com/p_f/ISjjuvpanvuhx21000000000.jpg","https://photos.zillowstatic.com/p_f/ISbdsj74jnmkx21000000000.jpg","https://photos.zillowstatic.com/p_f/ISzjdvzttxhsi21000000000.jpg","https://photos.zillowstatic.com/p_f/ISn6j1y9oxsxa21000000000.jpg","https://photos.zillowstatic.com/p_f/ISrdbjhnpp9vi21000000000.jpg","https://photos.zillowstatic.com/p_f/ISj797zglh1yi21000000000.jpg","https://photos.zillowstatic.com/p_f/ISf0hpf3kpk0b21000000000.jpg","https://photos.zillowstatic.com/p_f/ISb17vgah9t0j21000000000.jpg","https://photos.zillowstatic.com/p_f/IS37q7pxefenx21000000000.jpg","https://photos.zillowstatic.com/p_f/IS7uedxwfhc3b21000000000.jpg","https://photos.zillowstatic.com/p_f/IS3v4jy3d1l3j21000000000.jpg","https://photos.zillowstatic.com/p_f/ISv0ov6ra76qx21000000000.jpg","https://photos.zillowstatic.com/p_f/ISvo27gx8tc6j21000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,"2650","https://www.zillow.com/homedetails/8502-Ridgelea-St-Dallas-TX-75209/26735726_zpid/","1946"
"Dallas",,,"TX","18911 Platte River Way",,"75287","2","3","USD","Adorable one-story home with many updates! Spacious rooms throughout and great covered patio with large backyard. Ready for tenants to make it their Home Sweet Home! Tenant and tenant's agent to confirm measurements and school information.","33.009175","1408","-96.862775","https://photos.zillowstatic.com/p_f/IS3nau89mljbbx1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvg8iq2idbebx1000000000.jpg","https://photos.zillowstatic.com/p_f/ISf8bqmbypgegx1000000000.jpg","https://photos.zillowstatic.com/p_f/ISna668wd53hbx1000000000.jpg","https://photos.zillowstatic.com/p_f/ISf44upp9xujbx1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7y1i7j5pmmbx1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzrz5pc1hepbx1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrlxt66x86sbx1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjfvhozs0yubx1000000000.jpg","https://photos.zillowstatic.com/p_f/ISb9t56tospxbx1000000000.jpg","https://photos.zillowstatic.com/p_f/IS33rtnmkkh0cx1000000000.jpg","https://photos.zillowstatic.com/p_f/IS729e45uh8hgx1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvwoh5ggc93cx1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzv62myp90kgx1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnqm5n9c416cx1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrp4q3sl1smgx1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfkkt438ws8cx1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjj2ellhtjpgx1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7eihmw3okbcx1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1800","https://www.zillow.com/homedetails/18911-Platte-River-Way-Dallas-TX-75287/27325054_zpid/","1983"
"Dallas",,,"TX","4052 Park Ln",,"75220","4","4","USD","Impeccable NEW CONSTRUCTION, custom built home, located in the heart of Midway Hollow. Enjoy the custom finishes in what the owner calls Casa No Bad Days, simply because every day is like a love song in this remarkable home. 4 bedrooms, 4 bathrooms, and over 3,200 square feet in the main house, and a detached guest home, above the garage, perfect for your additional roommate! The ability to lease the home fully furnished is also an option for $8,700. Available for occupancy the first week in October, 2020. THE DETACHED BACK HOUSE FEATURES ALMOST 1,200 SQUARE FEET, WITH 1 bedroom and 1.5 bathrooms.","32.875056","3232","-96.844163","https://photos.zillowstatic.com/p_f/IS7a7el732rh3i0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrtzoelrj615i0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbhv0e8j3q65i0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3ni8d820t1qi0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv4rcdvan9c5i0000000000.jpg","https://photos.zillowstatic.com/p_f/ISb1nrgkrlrygi0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3vkfydndj1hi0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvoi3g7j5b4hi0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnigrx0fx27hi0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfceffuapu9hi0000000000.jpg","https://photos.zillowstatic.com/p_f/IS76c3xn6hmchi0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzz9reh29efhi0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrt7fway06ihi0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjn53e4usxkhi0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbh3rvxpkpnhi0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3b1fdrlchqhi0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv4z2vkh49thi0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnywqcedw0whi0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfsueu79osyhi0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ms2c15gk1ii0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzfqqtu08c4ii0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfsmoci27th5i0000000000.jpg","https://photos.zillowstatic.com/p_f/ISr9oebowz37ii0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvggwu1yrk4qi0000000000.jpg","https://photos.zillowstatic.com/p_f/ISj3m2thsrv9ii0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnaekcvtjc7qi0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbxjqabojncii0000000000.jpg","https://photos.zillowstatic.com/p_f/ISf4c8uopb4aqi0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,"7800","https://www.zillow.com/homedetails/4052-Park-Ln-Dallas-TX-75220/26788868_zpid/","2019"
"Dallas",,,"TX","6304 Del Norte Ln",,"75225","3","4","USD","Beautiful and Elegant. Landscaped trees and yard. Hardwoods thru out! Decorator colors, plantation shutters, floor to ceiling windows in den which opens to flagstone patio. Pretty kitchen. stainless. Please note, the 4th bedroom is actually very nice quarters with ample closet & tasteful bath for nanny, mother in love, or returning student. 4th bedroom is detached from house, has private entrance & be used as private home office. Short term lease available (additional terms) for someone building in neighborhood or in transition.","32.868215","2600","-96.797472","https://photos.zillowstatic.com/p_f/ISjb42r8yvr6sk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrha90snuhcyk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjb8xhljm9fyk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISb56lzefe1iyk0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3z39h8b6tkyk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvs1xy17yknyk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnmzkgv2qcqyk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfgx8yoyh4tyk0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7avwfiu9wvyk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISz3tkxbq1oyyk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrxq8f5mtf1zk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjrowwyhl74zk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISblmkesddz6zk0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3fk8wl95r9zk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv8iwdf5xiczk0000000000.jpg","https://photos.zillowstatic.com/p_f/ISn2gkv81pafzk0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4900","https://www.zillow.com/homedetails/6304-Del-Norte-Ln-Dallas-TX-75225/26753629_zpid/","1952"
"Dallas",,,"TX","5254 Miller Ave",,"75206","3.5","4","USD","Beautiful Prairie-style 2013 custom home located on a corner lot in the lower M streets, just a short walk from Knox- Henderson, lower Greenville and Mockingbird Station restaurants and shopping, and close proximity to the Katy Trail greenbelt. Coffered ceilings, marble countertops, hardwoods throughout. 4 bedrooms, 2 living spaces, 1 bonus, workout room, 3.5 bathrooms, open concept kitchen, great room, 2 covered porches, 2 fireplaces, 2 master bedrooms. Convenient access to 75, downtown, SMU and North Dallas.","32.820998","3684","-96.780084","https://photos.zillowstatic.com/p_f/ISvgsdo9dohb4f1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvct79dvcvxbf1000000000.jpg","https://photos.zillowstatic.com/p_f/ISn2spba9t0njf1000000000.jpg","https://photos.zillowstatic.com/p_f/ISn6rvq6r4n0cf1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfwpdt35lspjf1000000000.jpg","https://photos.zillowstatic.com/p_f/ISf0pj80nwe3cf1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7qn1bx0dksjf1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7um7qtio66cf1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzjlpsqw4cvjf1000000000.jpg","https://photos.zillowstatic.com/p_f/ISznkv7negy8cf1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrhijpga8qbcf1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrdjdaksw3yjf1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjbg77a60iecf1000000000.jpg","https://photos.zillowstatic.com/p_f/ISj7h1sdoov0kf1000000000.jpg","https://photos.zillowstatic.com/p_f/ISb5evo32s9hcf1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5875","https://www.zillow.com/homedetails/5254-Miller-Ave-Dallas-TX-75206/26691631_zpid/","2013"
"Dallas",,,"TX","6009 Preston Haven Dr",,"75230","2","3","USD","PRESTON HOLLOW! THE BEST OF DALLAS... This lovely home is in a highly sought after neighborhood close to Dallas's most prestige private schools, best restaurants cultural centers, and great shopping areas. Whole Foods and Preston Forest Square are just a short walk away. This huge lot, .44 acre, is perfect for family fun and entertaining. The property is an easy commute to downtown Dallas and its close proximity to the Dallas N Tollway and LBJ make it easy and fast to get anywhere in the metro area. The house is nicely updated. Two living areas give you plenty of flexibility for living and entertaining. Both baths have special touches and the kitchen has a double oven plus room for a breakfast table.","32.90675","1838","-96.803777","https://photos.zillowstatic.com/p_f/ISbdwazucrejch1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzzd26dzy6enh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrtbqn6vqygnh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjn9e50riqjnh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfw9h92gxo0zh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbh72ntmaimnh1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3b5q4ni2apnh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvc9gyyky90lh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISv43emgeu1snh1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7q75rvbpg3zh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISny024aamtunh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfsypl36elxnh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISn674gsgq13lh1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7mwd3x16d0oh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISr9sp2ktpw5oh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbxn127l9gboh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISf05sxlcit5lh1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7u2gff8al8lh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzn04x842dblh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISneh1jn8lrjoh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrhyre20u4elh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjbwfwvvlwglh1000000000.jpg","https://photos.zillowstatic.com/p_f/ISb5u3eprdojlh1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2650","https://www.zillow.com/homedetails/6009-Preston-Haven-Dr-Dallas-TX-75230/26803403_zpid/","1955"
"Dallas",,,"TX","18333 Roehampton Dr APT 200","18333 Roehampton Dr","75252","1","1","USD","New Wood Laminate Floors, New dishwasher, Newer refrigerator, New tile floors, New Paint.

Second floor, assigned covered parking. 

Water included, Trash included, Security included, Landscaping included, deposit, rent 1+ year lease HOA does not allow felony or aggravated charges Our beautifully, gated community offers unexpected value in one of North Dallas? most sought after locations, just one block west of Preston Road on Frankford within easy walking distance to restaurants and shopping. 

Whether you're looking for shopping, dining, museums, recreation or proximity to work, it's all right here in one of Dallas's trendiest, most cosmopolitan neighborhoods. Voted D Magazine: The best of the Best Neighborhoods: Top 10

New Wood Laminate Floors, New dishwasher, Newer refrigerator, New tile floors, New Paint.

Second floor, assigned covered parking. 

Water included, Trash included, Security included, Landscaping included, deposit, rent 1+ year lease HOA does not allow felony or aggravated charges Our beautifully, gated community offers unexpected value in one of North Dallas? most sought after locations, just one block west of Preston Road on Frankford within easy walking distance to restaurants and shopping. 

Whether you're looking for shopping, dining, museums, recreation or proximity to work, it's all right here in one of Dallas's trendiest, most cosmopolitan neighborhoods. Voted D Magazine: The best of the Best Neighborhoods: Top 10","33.002119","600","-96.804185","https://photos.zillowstatic.com/p_f/IS7qjy5820wbf70000000000.jpg","https://photos.zillowstatic.com/p_f/ISr9c1ps25rz090000000000.jpg","https://photos.zillowstatic.com/p_f/ISj3ap6mywi2190000000000.jpg","https://photos.zillowstatic.com/p_f/ISbx7dofuoa5190000000000.jpg","https://photos.zillowstatic.com/p_f/IS3r5169qg28190000000000.jpg","https://photos.zillowstatic.com/p_f/ISjbcwrrja92s80000000000.jpg","https://photos.zillowstatic.com/p_f/ISvk3pn2m8ua190000000000.jpg","https://photos.zillowstatic.com/p_f/ISne1d5wh0md190000000000.jpg","https://photos.zillowstatic.com/p_f/ISf8z0npdsdg190000000000.jpg","https://photos.zillowstatic.com/p_f/IS72xo4j9k5j190000000000.jpg","https://photos.zillowstatic.com/p_f/ISb5ak9lf215s80000000000.jpg","https://photos.zillowstatic.com/p_f/IS3z78rebus7s80000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1250","https://www.zillow.com/homedetails/18333-Roehampton-Dr-APT-200-Dallas-TX-75252/2077817292_zpid/","1984"
