"address/city","address/community","address/neighborhood","address/state","address/streetAddress","address/subdivision","address/zipcode","bathrooms","bedrooms","currency","description","latitude","livingArea","longitude","photos/0","photos/1","photos/2","photos/3","photos/4","photos/5","photos/6","photos/7","photos/8","photos/9","photos/10","photos/11","photos/12","photos/13","photos/14","photos/15","photos/16","photos/17","photos/18","photos/19","photos/20","photos/21","photos/22","photos/23","photos/24","photos/25","photos/26","photos/27","photos/28","photos/29","photos/30","photos/31","photos/32","photos/33","photos/34","photos/35","photos/36","photos/37","photos/38","photos/39","photos/40","photos/41","photos/42","photos/43","photos/44","photos/45","photos/46","photos/47","photos/48","photos/49","photos/50","photos/51","photos/52","photos/53","photos/54","photos/55","photos/56","photos/57","photos/58","photos/59","photos/60","photos/61","photos/62","photos/63","photos/64","photos/65","photos/66","photos/67","price","url","yearBuilt"
"Los Angeles",,,"CA","6121 Shoup Ave UNIT 39",,"91367","2.5","3","USD","This beautiful, spacious 1764 sqft Dove Creek townhome offers plenty of natural light and open space. Walk through the double door entry into a move-in condition property that features 3 bedrooms and 3 bathrooms. This home is perfect for entertaining, enhanced with an open floor plan that features a large living room and dining area. Through the sliding glass doors, you enter the private enclosed patio ideal for outdoor lounging. Other features include new paint, a fireplace, recessed lights, high ceilings, double pane windows, plantation shutters and updated engineered hardwood flooring throughout. Adjacent to the dining area is the kitchen which offers granite countertops, pantry, a breakfast bar, Kitchen Aid stainless steel appliances with double oven, overlooking the family room, making it perfect for entertaining. Walk upstairs to all three bedrooms; where you will find the oversized en-suite master bedroom with a walk-in closet, a sitting area, a beautiful master bath with double sinks, and a glass enclosed walk-in shower with skylight. The 3rd bathroom upstairs serves the second and third bedrooms. Your own 2 car attached garage with washer and dryer for easy access. Included in the community is a beautiful pool, spa & tennis courts. Move-in ready and with all the appliances included, close to The Village, lots of shopping and restaurants, close to the 101 FWY, this one you won't want tot miss!","34.18195343017578","1764","-118.61602020263672","https://photos.zillowstatic.com/fp/dabbd15839a5efdf5ba9e4b622ec1cbf-p_f.jpg","https://photos.zillowstatic.com/fp/d31e758e40ac9a8710bacc6d2d589086-p_f.jpg","https://photos.zillowstatic.com/fp/a5e88b9360ad578c37641345bfb6219b-p_f.jpg","https://photos.zillowstatic.com/fp/b875e83b6a09ed84c2d92b4f64031469-p_f.jpg","https://photos.zillowstatic.com/fp/17207872e629b5dc1648a2202144f965-p_f.jpg","https://photos.zillowstatic.com/fp/2756398a93d4504c43c2fd6fff55a166-p_f.jpg","https://photos.zillowstatic.com/fp/7ec97ea5704d68291f774cfd3d3736b9-p_f.jpg","https://photos.zillowstatic.com/fp/c970527ec0a2c870108a4c4410733ffc-p_f.jpg","https://photos.zillowstatic.com/fp/10fa608fc8befa9db78b2d2611f8c001-p_f.jpg","https://photos.zillowstatic.com/fp/d8643af3a11f5d25ffcdc56934f6d3f0-p_f.jpg","https://photos.zillowstatic.com/fp/4b119da02b17cf2b76c80a54551ba6bb-p_f.jpg","https://photos.zillowstatic.com/fp/5cd8dd274c93e2b91237527e6c6900ca-p_f.jpg","https://photos.zillowstatic.com/fp/6091289ed5ba00e0a6c1c9dc1144cc87-p_f.jpg","https://photos.zillowstatic.com/fp/0c27a097a2f2d488b59d88fa7c277ad0-p_f.jpg","https://photos.zillowstatic.com/fp/3665b6c0c144d775f8899e981218ef5c-p_f.jpg","https://photos.zillowstatic.com/fp/b6998d0d6b7b72647f6b76cf8a0297aa-p_f.jpg","https://photos.zillowstatic.com/fp/a3d8f615381a786b96e6aead67619454-p_f.jpg","https://photos.zillowstatic.com/fp/10018956b66f41df23e379b2de652ae9-p_f.jpg","https://photos.zillowstatic.com/fp/2397853865822d2d16182bc405b37094-p_f.jpg","https://photos.zillowstatic.com/fp/e1fca33d8c5b32ff1e8992a8f3506e77-p_f.jpg","https://photos.zillowstatic.com/fp/71a6fdd3944f5624358c87375fe176cc-p_f.jpg","https://photos.zillowstatic.com/fp/6a2485afa51d20a37121d4d74154a229-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3650","https://www.zillow.com/homedetails/6121-Shoup-Ave-UNIT-39-Los-Angeles-CA-91367/19877227_zpid/","1975"
"Woodland Hills",,,"CA","22960 Erwin St",,"91367","4","4","USD","This one-story, ranch home in the ever desirable Walnut Acres is sited on a true ""Walnut Acres - Acre"" of approximately 36,000 sq ft. Upon entering the circular driveway with two private automatic driveway gates, including a pedestrian gate, you are immediately drawn to the incredible setback of the home, leaving more land than imaginable in the front, mature trees, and the picture perfect home with large picture frame front room window. Upon entering the home you take notice at the pitched roof and just how big the home feels! Rooms include living room, dining room, kitchen, breakfast room, laundry room, family room, 2 secondary bedrooms both en-suite, as well as a master suite with multiple closets. The 4th bedroom is off the master bedroom and can be used as an office, a nursery, a gym or a sitting room. There is a detached 3-car garage, an outdoor covered patio in back as well as an incredible front porch with surround sound and fans. The backyard has ample space for your imagination. There is a guest house on the property which is rented out separately. Please inquire more about guest house information. Close to shopping, dining, entertainment, freeway and canyon access and award-winning schools!","34.18265914916992","3100","-118.62737274169922","https://photos.zillowstatic.com/fp/7edf3434ecf844a2a874e19ceac2918b-p_f.jpg","https://photos.zillowstatic.com/fp/9c737cfdf433857bafb4906bc98a1d9f-p_f.jpg","https://photos.zillowstatic.com/fp/4e03e1bb6d3ce18b42376f60cac7d9b1-p_f.jpg","https://photos.zillowstatic.com/fp/a8001c56f674cbc37d5ee05ad236f2b9-p_f.jpg","https://photos.zillowstatic.com/fp/155d1d0c55264e441300dfc23da2dd51-p_f.jpg","https://photos.zillowstatic.com/fp/fbbb895b114a142d6f9f65eed9e36661-p_f.jpg","https://photos.zillowstatic.com/fp/e4e29d827f1ded471a2daa29d88410f3-p_f.jpg","https://photos.zillowstatic.com/fp/54db0d0f88de941a2e2dc98f1c50158b-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7500","https://www.zillow.com/homedetails/22960-Erwin-St-Woodland-Hills-CA-91367/19877462_zpid/","1948"
"Northridge",,,"CA","20068 Livorno Way",,"91326","3","2","USD","Coming soon! 11/1/2020! Rare availability in Tuscany/Cortile. PRCS K-8 zoned.

Renters pay utilities, parking permits, renters insurance. Owner pays HOA. 2 year lease.","34.280479431152344","1122","-118.57354736328125","https://photos.zillowstatic.com/fp/eab52f37bb9db074df3ec5bbf77a45a7-p_f.jpg","https://photos.zillowstatic.com/fp/e4b8886a6d2becc546f1b29861f46e75-p_f.jpg","https://photos.zillowstatic.com/fp/2daac9447e98a891a28114ca0b554336-p_f.jpg","https://photos.zillowstatic.com/fp/68bcfe8c8e02acff393342cdf1957a67-p_f.jpg","https://photos.zillowstatic.com/fp/864806e39649adff073b1ca95e0b7448-p_f.jpg","https://photos.zillowstatic.com/fp/ba122dfcde7872ab6e1e9a599ee4c37f-p_f.jpg","https://photos.zillowstatic.com/fp/6dca9a988414a35e5c7b2bbba014ea21-p_f.jpg","https://photos.zillowstatic.com/fp/d002d2d8496169184c5092c0e6e07814-p_f.jpg","https://photos.zillowstatic.com/fp/902179ab7d9c9cecd9aa08ce0ddc340d-p_f.jpg","https://photos.zillowstatic.com/fp/b88f1aad1d65d86cbf474ce45eca4176-p_f.jpg","https://photos.zillowstatic.com/fp/4a04ad181affec04bb0f8d8b7c869b52-p_f.jpg","https://photos.zillowstatic.com/fp/c45deda7b1decb623ab518284fda3a91-p_f.jpg","https://photos.zillowstatic.com/fp/adb60a0c44ec3b25503399abc48130e6-p_f.jpg","https://photos.zillowstatic.com/fp/56c85c5b404c898355f3b4d4e9cae9d1-p_f.jpg","https://photos.zillowstatic.com/fp/1f021dbc8e4c6a7b82cc07dd9fbfd79f-p_f.jpg","https://photos.zillowstatic.com/fp/81cbbf99db70f14aadc2449d8f213235-p_f.jpg","https://photos.zillowstatic.com/fp/1afb766115980b81ab24a65abf3e8240-p_f.jpg","https://photos.zillowstatic.com/fp/9bc810df3689e3ad77c801c286d15089-p_f.jpg","https://photos.zillowstatic.com/fp/3f273c87b187207fc9652cc4a9c139c2-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2950","https://www.zillow.com/homedetails/20068-Livorno-Way-Northridge-CA-91326/65245319_zpid/","2004"
"Tarzana",,,"CA","6210 Calvin Ave",,"91335","2","2","USD","A brand new 1200 sqft secondary house two bedroom two full bathroom. Open kitchen, New stint steel appliances , Granite counter top ,dishwasher and refrigerator included. Large family and dining room with Tile flooring. Two large bedrooms and closet with hardwood flooring. The house has a very large private and rain proof patio. Washer and dryer is included inside the house. Two large bathroom with tile and glass doors showers. The house has a central air conditioner and heater. The house is located in very quite and safe area in the valley in Tarzana. 
PLEASE NOTE: ALL THE UTILITIES ARE INCLUDED THE RENT. 
LANDLORD WILL PAY FOR ALL THE UTILITIES (ELECTRICAL , WATER AND GAS)

Owner pays for all utilities , Gas , Water, Electricity, Trash and Gardening","34.182769775390625","1200","-118.55542755126953","https://photos.zillowstatic.com/fp/282f054968602b7a7157849d3f0053ea-p_f.jpg","https://photos.zillowstatic.com/fp/ae9d01784be50cbcf3283421bd2374f9-p_f.jpg","https://photos.zillowstatic.com/fp/ebab99672fe6be2d52c533c9505464fb-p_f.jpg","https://photos.zillowstatic.com/fp/33807e406cb157286c1b668f58880721-p_f.jpg","https://photos.zillowstatic.com/fp/b2d5cfeb7b7af816e5ba12da0ce6abb0-p_f.jpg","https://photos.zillowstatic.com/fp/cc580a2819bb7111696c76156bf8feb5-p_f.jpg","https://photos.zillowstatic.com/fp/702d1c75fff6527e1fa63c835bf0894f-p_f.jpg","https://photos.zillowstatic.com/fp/40887f810f406a7ae05e2c8990195fed-p_f.jpg","https://photos.zillowstatic.com/fp/a865da002ddcadb7199ed4e02aea19e0-p_f.jpg","https://photos.zillowstatic.com/fp/677311e48d2b6e2d1f5f205135d645d5-p_f.jpg","https://photos.zillowstatic.com/fp/b89c651b254ef575f3874ae5f7018768-p_f.jpg","https://photos.zillowstatic.com/fp/453d791c599318f1ed0fe5df89c68b4f-p_f.jpg","https://photos.zillowstatic.com/fp/66c82291d0cc93a8ed8ba3b25809921f-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2650","https://www.zillow.com/homedetails/6210-Calvin-Ave-Tarzana-CA-91335/2082757690_zpid/",
"Porter Ranch",,,"CA","20249 Livorno Way",,"91326","2.5","2","USD","Clean, airy and well lighted house available to rent. Its an independent house with no walls shared with neighbors. Quite and serene neighborhood, access to two pools within community. Walk upto Whole Foods, AMC theaters and many more newly built entertainment shops, or walk upto Ralphs to get groceries and stop by Starbucks for morning cup of coffee. Walking distance to Sheperd's Church. Laidback and easy going owners, seeking similar renters with hassle free transaction.

Tenants cover utilities, Owners will cover HOA dues.","34.281150817871094","1253","-118.57819366455078","https://photos.zillowstatic.com/fp/c1fdca27b286adeb64aa247b09f6ecd3-p_f.jpg","https://photos.zillowstatic.com/fp/7a3122f603d2fdddc2131b443f42016f-p_f.jpg","https://photos.zillowstatic.com/fp/5a4ff35aee1f0c803743ad2611e99236-p_f.jpg","https://photos.zillowstatic.com/fp/d5b9c4da13cfa4189a56692d51c721a7-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2895","https://www.zillow.com/homedetails/20249-Livorno-Way-Porter-Ranch-CA-91326/120775856_zpid/","2007"
"Reseda",,,"CA","8147 Tunney Ave #1",,"91335","1",,"USD","- Recently remodeled, large studio unit (500 sq ft of unobstructed living space, NOT including the space for closets and bathroom) - Utilities included (gas, electricity and water) - Brand new kitchenette (including stainless steel sink and garbage disposal unit) - Relatively new mini fridge with freezer, microwave unit and toaster oven. Brand new countertop electric stove - Upgraded bathroom with glass sliding doors, new toilet and sink. - Walk-in closet - Additional storage area/closet - Brand new mini split A/C Unit (less than 1 yr old) - Nearby shopping centers (e.g. Costco, Northridge Fashion Center, etc.), CSU Northridge, and transportation - Plenty of street parking - Maximum Occupancy: 2 - No Pets Allowed - Washer/Dryer Not Allowed - Month-to-Month Lease - Deposit required: 1 month rent + $50 non refundable cleaning fee

- Month-to-Month Lease 
- Deposit required: 1 month rent + $50 non refundable cleaning fee","34.217952728271484","500","-118.5561752319336","https://photos.zillowstatic.com/fp/8c3807de20972e2c9ec77b7094de5fb0-p_f.jpg","https://photos.zillowstatic.com/fp/d6040b06f64a13d40d1c2fa9680f64c6-p_f.jpg","https://photos.zillowstatic.com/fp/684a2e5167c06a16ce08a9435beb2d63-p_f.jpg","https://photos.zillowstatic.com/fp/dca4b6e7435d362f2032f2ece7e85c9b-p_f.jpg","https://photos.zillowstatic.com/fp/148f8ade233d85b24e6f7b0ddfd5e335-p_f.jpg","https://photos.zillowstatic.com/fp/1acfa6ae540551a4d4b2fc7214f3f5d1-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1300","https://www.zillow.com/homedetails/8147-Tunney-Ave-1-Reseda-CA-91335/2077786664_zpid/",
"Chatsworth",,,"CA","10458 De Soto Ave",,"91311","2","2","USD","This is a cottage-type of house with big garden for rent. It is cozy and charming.
2 bedrooms and fairly large living room with built-ins. There is a large bonus room with laundry that can be used as an office or storage. 
Smaller kitchen. Stove provided.
Dining area in the kitchen - no separate dining room.
2 Bathrooms (one in the Master) along with large built in closet in smaller bedroom and small walk-in closet in Master.
The house is freshly painted white, with board siding inside, in some rooms, new shutters, with a good working furnace and tankless water heater.

Outdoor eating area that seats 10 with nice overhead string lights under a pergola. 

The property is completely enclosed in 6' fencing with securely locked gates. Y

There is no garage available but plenty of street parking right outside on street (20' from house.) since we only have 2 neighbors on our street - plenty of parking 24-7

There are fruit trees on property - great lemons and oranges , nectarines, peaches, grapes etc.

There is laundry available on the property. 

We are looking for quiet, respectful mature, working renters or mature college students.
I would say this house is perfect for a couple with one child, or a couple that needs an office.
Our neighbors are seniors and quiet, in general.

The neighborhood is one of the safest in the Valley.There is an elementary school 2 blocks away and a high school about 1 mile away.

Rent is $2700 per month and $400/m for utilities, Water, Power, Gas, Trash and WIFI.
Parking is on street but very close and always available. 
medium size Pets ok. 
15 dollar application fee.","34.26068878173828","1134","-118.58792114257812","https://photos.zillowstatic.com/fp/6d4139b4b466e05c747d5b37486b2e5f-p_f.jpg","https://photos.zillowstatic.com/fp/c65e28e9427e63a6a389d347bf1e22bb-p_f.jpg","https://photos.zillowstatic.com/fp/8917b65dc04096e4482eb11658ddcb5f-p_f.jpg","https://photos.zillowstatic.com/fp/17bc4263d0b24678ebaf6f4b9d4bcfea-p_f.jpg","https://photos.zillowstatic.com/fp/11d7006d019a557094432ccdb3d8c33e-p_f.jpg","https://photos.zillowstatic.com/fp/f7a7d004da0cf0f7af65e93c815d2a92-p_f.jpg","https://photos.zillowstatic.com/fp/74f990a0a71cb0779fce41e442b29e26-p_f.jpg","https://photos.zillowstatic.com/fp/c58968c71d61cf8ca9ff4a8bcd72ccdd-p_f.jpg","https://photos.zillowstatic.com/fp/e6937fd4f49da358ffaea9e11b2929b0-p_f.jpg","https://photos.zillowstatic.com/fp/b7d2e7e51a5e39681244efb6d97f7c30-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2700","https://www.zillow.com/homedetails/10458-De-Soto-Ave-Chatsworth-CA-91311/20157213_zpid/","1939"
"Canoga Park",,,"CA","22346 Strathern St",,"91304","2","3","USD","Newly built guest house on a corner lot with it's own driveway and entrance. Two full bath, three bedroom(2 bedrooms have closets) large open space living room and kitchen area... The home offers an open floor plan with lots of cabinet space. Kitchen opens to living area with vaulted ceilings and recessed lighting. All new: A/C Unit, flooring, energy efficient windows, bathrooms. Kitchen has new stainless steel range /oven, dishwasher, microwave. Refrigerator not include.. Small backyard access /patio area. Side gates to be installed by October 1
Available October 1st. 
HOME FACTS:
3 Bedrooms, 2 full baths
1,200 total square feet living area
FEATURES:
Large Bright kitchen/ living space 
New Stainless range/stovetop, microwave, hood, dishwasher, 
Lots of storage, quartz island with more storage underneath , wood like laminate throughout.
New HVAC( Heat /air conditioner )
Washer/dryer connection in hallway
LOCATION & NEIGHBORHOOD:
 Strathern & Capistrano Ave / West hills 
Walking distance to Capistrano Elementary School 
 
SCHOOLS (Public - tenant to verify)
Capistrano Elementary 

TERMS & DISCLOSURES
Lease is 1 or 2 year
**Submission of recent credit report with application is required
Home to be leased unfurnished
Renter's insurance required, naming owner as ""Additionally Insured""
Tenant to pay Electricity 
No Smoking / No Vaping
Security Deposit = $3,500 subject to excellent credit

Small Pets Allowed-separate deposit required

Utilities: Water included **subject to additional charges for over usage, washer and dryer hook up inside home, machines not included","34.21554183959961","1200","-118.61407470703125","https://photos.zillowstatic.com/fp/735f3dc6595e69b01c3719993ce64d54-p_f.jpg","https://photos.zillowstatic.com/fp/b17668d2a2b1c5b3d388e53643271b85-p_f.jpg","https://photos.zillowstatic.com/fp/e64e38f925575b8fc7c0e357c856f656-p_f.jpg","https://photos.zillowstatic.com/fp/03f319d00d2794de4d2471d25a8a9b3b-p_f.jpg","https://photos.zillowstatic.com/fp/7519a43ecdf1916a6e8f499328f12319-p_f.jpg","https://photos.zillowstatic.com/fp/a0fa76dda4a6d46c11dfd6e5243d6257-p_f.jpg","https://photos.zillowstatic.com/fp/41d5ca1d2f740b28c99998e2cf8976ee-p_f.jpg","https://photos.zillowstatic.com/fp/a1dce13c30b69d0377e8ba7fa0b7c0c6-p_f.jpg","https://photos.zillowstatic.com/fp/ae9ea65f9e8bd1435faeea59f69f10f9-p_f.jpg","https://photos.zillowstatic.com/fp/362c62b47d5e7165ae9cb0a072510d7e-p_f.jpg","https://photos.zillowstatic.com/fp/aa55fce5ff9506874542c289bc65c337-p_f.jpg","https://photos.zillowstatic.com/fp/dc7783c3a0c6be633d5edb96dc74766c-p_f.jpg","https://photos.zillowstatic.com/fp/3b3184db10a6a5d71efbf89aed7a3ed1-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3150","https://www.zillow.com/homedetails/22346-Strathern-St-Canoga-Park-CA-91304/2077940750_zpid/",
"West Hills",,,"CA","6506 Neddy Ave",,"91307","2","3","USD","Beautiful Valley park home in Hale Middle School and El Camino Charter High and Hale Charter district! Kitchen with newer cabinetry, granite counter tops and stainless steel appliances. Refrigerator included. Central refrigerated air. Laundry room. Laminate wood-style floors. New paint. Mirrored wardrobes. Ceiling fans in all rooms. Re-tiled bathrooms. Newer vanity. Extra space in enclosed patio. Sprinklers on timer. Garage door opener. Owner/Broker.","34.18828201293945","1570","-118.65288543701172","https://photos.zillowstatic.com/fp/40db014d99d9f758cbcbabba6dd49c74-p_f.jpg","https://photos.zillowstatic.com/fp/5d016206be7595d8c2b1634a7279b3b0-p_f.jpg","https://photos.zillowstatic.com/fp/7f3d2d0e0a5b5efe9d8c8ffdc89892ca-p_f.jpg","https://photos.zillowstatic.com/fp/267af4078f6d816d30fe75f2ec1efbc9-p_f.jpg","https://photos.zillowstatic.com/fp/2d14d0efafdb11dbe77984ac2f883e42-p_f.jpg","https://photos.zillowstatic.com/fp/2dc1c152ed02fca92cd4fc05c66bdd54-p_f.jpg","https://photos.zillowstatic.com/fp/4753d8494f0feceee07ca4a72ac84fd5-p_f.jpg","https://photos.zillowstatic.com/fp/b3af7b6eac20d27a4d55bebeae01d6b1-p_f.jpg","https://photos.zillowstatic.com/fp/359bc61ad40714b359a2f93111cea5af-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3750","https://www.zillow.com/homedetails/6506-Neddy-Ave-West-Hills-CA-91307/19874576_zpid/","1960"
"West Hills",,,"CA","22844 Cantlay St",,"91307","2","3","USD","Newly Renovated 3 Bed and 2 Bath House in the heart of West Hills! - Newly Renovated 3 Bed and 2 Bath House in the heart of West Hills!

This modern contemporary home, features 3 bedrooms and 2 baths, an upgraded white kitchen with quartz countertops, and upgraded stainless steel appliances. The house is very spacious and also features high ceilings in the living room/dining area, recessed lighting, beautiful floors throughout. 
Both bathrooms were upgraded. There are fruit trees in the back yard!

* Central air conditioning
* Washer and dryer included 

Chic, Clean and renovated! This a must see home!

Please note that the garage is currently under construction ( garage will not be included as part of the house ) and will be occupied by another tenant.
There is one parking spot available after the construction is done. 

 Ext. 102 to schedule a showing.

(RLNE6115017)","34.20173263549805","1269","-118.62505340576172","https://photos.zillowstatic.com/fp/03285def106f3e3502fb58318e58bf86-p_f.jpg","https://photos.zillowstatic.com/fp/64011d65e4d22d13c22fcbaf481c566a-p_f.jpg","https://photos.zillowstatic.com/fp/f6866bc6e0493e216da5a7d08892a336-p_f.jpg","https://photos.zillowstatic.com/fp/e50187e8e9bcb438da0dc54bc3e81028-p_f.jpg","https://photos.zillowstatic.com/fp/ce765a0668f60e2fdc828deebbc6616d-p_f.jpg","https://photos.zillowstatic.com/fp/1d47a0fa52af77428e4762efe9bae1c5-p_f.jpg","https://photos.zillowstatic.com/fp/30f94db1d0ffbdfc779e6c325567bc32-p_f.jpg","https://photos.zillowstatic.com/fp/17f9719cdb421a090cdb1bbac71b8ce2-p_f.jpg","https://photos.zillowstatic.com/fp/5a913b08870a217e2c3c95e0b75d33b6-p_f.jpg","https://photos.zillowstatic.com/fp/bd0f6876559740f62a6c0339492e21cc-p_f.jpg","https://photos.zillowstatic.com/fp/b9f83ea724f029fd330407338aa6f2aa-p_f.jpg","https://photos.zillowstatic.com/fp/ec4ca424e0b4f0bebad3c3e9efc25082-p_f.jpg","https://photos.zillowstatic.com/fp/7664e45878267755cd6ae639922b5228-p_f.jpg","https://photos.zillowstatic.com/fp/6453325dfd45b8b7d8e32c40818d0ebb-p_f.jpg","https://photos.zillowstatic.com/fp/0a0fc5183a3f7cd28c0a3da36a7b8d4f-p_f.jpg","https://photos.zillowstatic.com/fp/88ce5cb622dcfa3c718318c2f2ea5562-p_f.jpg","https://photos.zillowstatic.com/fp/d6b27c68691bb2d8f6f67c3e13c5b978-p_f.jpg","https://photos.zillowstatic.com/fp/7072c67c1d88b33f590c599c29946643-p_f.jpg","https://photos.zillowstatic.com/fp/d7cbfcf37781fa42d7c58525424c5832-p_f.jpg","https://photos.zillowstatic.com/fp/43e196febf0d4301368e336b289c0164-p_f.jpg","https://photos.zillowstatic.com/fp/ed91c3bcb33764841a7af66e9b61847e-p_f.jpg","https://photos.zillowstatic.com/fp/6766f096f7685cf84b0136c7d9a5fa3b-p_f.jpg","https://photos.zillowstatic.com/fp/d89ce62a6562ead018f92667f88be04d-p_f.jpg","https://photos.zillowstatic.com/fp/f2fd3fe60b7ce20ef12a3c1f0c688d09-p_f.jpg","https://photos.zillowstatic.com/fp/490154a3eb78c0be9873878b8dd87cc8-p_f.jpg","https://photos.zillowstatic.com/fp/2eceeb77d47d4fed2d4097bb2193359a-p_f.jpg","https://photos.zillowstatic.com/fp/4f82c8c47954a1112a1e063073ad7a56-p_f.jpg","https://photos.zillowstatic.com/fp/330d1b4a9fb7920488aeea63e5ea6337-p_f.jpg","https://photos.zillowstatic.com/fp/080d29e53ad6fb5cfbbdbcb765b6f0ee-p_f.jpg","https://photos.zillowstatic.com/fp/2d6fa69bc8275fc7d127eba9ec5326c3-p_f.jpg","https://photos.zillowstatic.com/fp/feb27054321fb2b4f7686332603971a6-p_f.jpg","https://photos.zillowstatic.com/fp/ddfdf5e0c349899aadfb4d0d8bd43de6-p_f.jpg","https://photos.zillowstatic.com/fp/6f785e91418846a2541ea2ce8155e770-p_f.jpg","https://photos.zillowstatic.com/fp/b51acd38f2406f62eee92c61175b3da1-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3400","https://www.zillow.com/homedetails/22844-Cantlay-St-West-Hills-CA-91307/19866217_zpid/","1960"
